LSOA code,lad_code,Year,lsoa_share,predicted_demand_points,latitude,longitude,allocation_tier,capacity_units_per_100
E01007138,E08000015,2026,0.0077739400141749,224.1869260956828,53.36341982941177,-2.994307455882353,Routine baseline coverage,0.007000029246088356
E01007139,E08000015,2026,0.0070092468187022,202.13450266731627,53.363283606060605,-2.9988521895833333,Routine baseline coverage,0.006311462737621195
E01007141,E08000015,2026,0.0064887478568297,187.12421675239872,53.35862593846154,-2.9983775427631576,Routine baseline coverage,0.005842780454374552
E01007142,E08000015,2026,0.0035280981581617,101.74422231196928,53.3475302625,-2.990334463636364,Routine baseline coverage,0.003176869160962262
E01007143,E08000015,2026,0.0049070157983435,141.50981177211315,53.34303023,-2.978654166666667,Routine baseline coverage,0.004418512882372431
E01007144,E08000015,2026,0.0036324028906386,104.75218961151046,53.33009142780749,-3.0269523764204544,Routine baseline coverage,0.003270790155530335
E01007145,E08000015,2026,0.001447412786495,41.74087049864457,53.34069316666667,-3.00229375,Routine baseline coverage,0.0013033200433953643
E01007146,E08000015,2026,0.0011385282377437,32.83317666813866,53.33985224999999,-3.008345583333333,Routine baseline coverage,0.0010251855490487605
E01007147,E08000015,2026,0.001102708207508,31.800189218201133,53.3345805,-3.003166666666667,Routine baseline coverage,0.000992931472121372
E01007148,E08000015,2026,0.0011438745985494,32.987356426747866,53.322732916666666,-2.9939785454545453,Routine baseline coverage,0.0010299996692930365
E01007149,E08000015,2026,0.0011918305470011,34.370322677037954,53.317784,-2.9864902666666664,Routine baseline coverage,0.0010731815102994655
E01007150,E08000015,2026,0.0011885075235447,34.27449245289495,53.31001233333333,-2.984654,Routine baseline coverage,0.0010701893002569675
E01007151,E08000015,2026,0.0016577993990492,47.80805494748503,53.34689025,-3.01300015,Routine baseline coverage,0.0014927622616501852
E01007152,E08000015,2026,0.0043770592354807,126.22678507319164,53.34992641666667,-3.0020391339285712,Routine baseline coverage,0.003941314520610959
E01007153,E08000015,2026,0.005265040227036,151.8346143804914,53.346925125,-3.007501285714286,Routine baseline coverage,0.004740895286544789
E01007154,E08000015,2026,0.0022549078922266,65.02762666876994,53.34343066666667,-3.0072915,Routine baseline coverage,0.002030427449149411
E01007155,E08000015,2026,0.007645316655331,220.4776518549856,53.38943154656863,-3.041072264066496,Routine baseline coverage,0.006884210591455656
E01007156,E08000015,2026,0.005297459072917,152.76951758175085,53.394624627272734,-3.05249665,Routine baseline coverage,0.004770086773600035
E01007157,E08000015,2026,0.0052589998861534,151.66042144196166,53.39577784821428,-3.0606151875,Routine baseline coverage,0.004735456273282927
E01007158,E08000015,2026,0.0035486614120026,102.3372308328366,53.39399398181818,-3.05808565,Routine baseline coverage,0.0031953853031010727
E01007159,E08000015,2026,0.0034123721290161,98.4068846561473,53.392956000000005,-3.073072,Routine baseline coverage,0.003072663881904842
E01007160,E08000015,2026,0.0052268501017235,150.73327750557306,53.386889141414144,-3.0463591964285714,Routine baseline coverage,0.004706507062090819
E01007161,E08000015,2026,0.0049228429326951,141.96623883390106,53.386327519841274,-3.0800768181818183,Routine baseline coverage,0.004432764394879712
E01007162,E08000015,2026,0.0075342543694716,217.27480845426817,53.382580875,-3.0753435555555555,Routine baseline coverage,0.006784204771017696
E01007163,E08000015,2026,0.0042129314054706,121.49362355797204,53.37956359722222,-3.0699963192307695,Routine baseline coverage,0.0037935259336045243
E01007164,E08000015,2026,0.0033890235648704,97.73355262438044,53.31915449305556,-2.9593248,Routine baseline coverage,0.003051639712490589
E01007165,E08000015,2026,0.0023557547940862,67.93587613981808,53.31130466666667,-2.9796099999999996,Routine baseline coverage,0.0021212348468277625
E01007166,E08000015,2026,0.0025937329843196,74.79875376030033,53.313239,-2.974247,Routine baseline coverage,0.0023355218478244106
E01007167,E08000015,2026,0.0058966073836225,170.04791409723188,53.31591048333333,-2.968716642857143,Routine baseline coverage,0.005309588710846177
E01007168,E08000015,2026,0.0066201730935018,190.9142922825922,53.3068185,-2.973677145454545,Routine baseline coverage,0.0059611220544771165
E01007169,E08000015,2026,0.0054787133656009,157.9965765305401,53.30924445833333,-2.9587433333333335,Routine baseline coverage,0.0049332968507877495
E01007170,E08000015,2026,0.0033117089853282,95.50393445156912,53.32586683333333,-2.977925357142857,Routine baseline coverage,0.0029820219489166866
E01007171,E08000015,2026,0.001831706683683,52.82323894641155,53.32065708333333,-2.971052,Routine baseline coverage,0.0016493567396529594
E01007172,E08000015,2026,0.0019355806126343,55.8187826206096,53.31886275,-2.9824539999999997,Routine baseline coverage,0.0017428898180197677
E01007173,E08000015,2026,0.0050788891869628,146.46634174301008,53.37022291666666,-3.0241674583333333,Routine baseline coverage,0.004573275942643767
E01007174,E08000015,2026,0.0056842996268618,163.92532718664842,53.373184,-3.023784610389611,Routine baseline coverage,0.005118416602007367
E01007175,E08000015,2026,0.0073557422984627,212.1268304151413,53.369915785714284,-3.016516178030303,Routine baseline coverage,0.006623463922032022
E01007176,E08000015,2026,0.0072924899946992,210.3027438485672,53.367748930555564,-3.01059595,Routine baseline coverage,0.006566508507477802
E01007177,E08000015,2026,0.0059023640598003,170.213926638423,53.36874437142857,-3.0314047285714283,Routine baseline coverage,0.00531477229877342
E01007178,E08000015,2026,0.0065441965441352,188.72326057578647,53.365325750000004,-3.0145622125,Routine baseline coverage,0.005892709117586224
E01007179,E08000015,2026,0.0079528291334733,229.3457775525177,53.380128433760675,-3.0293738055555557,Routine baseline coverage,0.007161109607476858
E01007180,E08000015,2026,0.006449739407209,185.9992808259213,53.37682924509804,-3.0293531647058827,Routine baseline coverage,0.0058076553713803875
E01007181,E08000015,2026,0.0065043961567003,187.57548653840453,53.37485681932773,-3.0352454375,Routine baseline coverage,0.00585687093571943
E01007182,E08000015,2026,0.0025874544743482,74.61769243896266,53.32855500595238,-3.0988089833333334,Routine baseline coverage,0.002329868375667171
E01007183,E08000015,2026,0.0018383457780161,53.01469889437611,53.3441525,-3.0908409999999997,Routine baseline coverage,0.0016553348993010133
E01007184,E08000015,2026,0.0026814055868491,77.32707932340436,53.33373428333333,-3.0984499999999997,Routine baseline coverage,0.0024144664731582154
E01007185,E08000015,2026,0.0033476436876705,96.54022884586593,53.33071304044118,-3.0937782294117646,Routine baseline coverage,0.003014379282120582
E01007186,E08000015,2026,0.0008113743052694,23.39862554633913,53.329089749999994,-3.07491,Routine baseline coverage,0.000730600423473125
E01007187,E08000015,2026,0.0007025464112291,20.260218124378955,53.329457,-3.1197818571428573,Routine baseline coverage,0.0006326065568259431
E01007188,E08000015,2026,0.0006889725283756,19.868770921728064,53.3312105,-3.0888720000000003,Routine baseline coverage,0.0006203839802708489
E01007189,E08000015,2026,0.0011398111423226,32.8701734076933,53.32467169444444,-3.0921365555555553,Routine baseline coverage,0.0010263407379948897
E01007190,E08000015,2026,0.0005389817015922,15.543296022538753,53.32019833333334,-3.102243875,Routine baseline coverage,0.0004853250304700767
E01007191,E08000015,2026,0.0006420661128048,18.516071376605627,53.317356937499994,-3.0845233333333333,Routine baseline coverage,0.0005781471891165506
E01007192,E08000015,2026,0.0037268079863477,107.47466858307392,53.339457,-3.104221666666666,Routine baseline coverage,0.0033557970413229127
E01007193,E08000015,2026,0.0031969242742028,92.19374277231066,53.39152387087912,-3.179902314285714,Routine baseline coverage,0.0028786642778494717
E01007194,E08000015,2026,0.0043364847083537,125.05668619182644,53.3948446,-3.1798640625,Routine baseline coverage,0.0039047792661560414
E01007195,E08000015,2026,0.0017356200010017,50.05226592760861,53.39773366666666,-3.153086714285714,Routine baseline coverage,0.0015628356721244106
E01007196,E08000015,2026,0.0031929624624636,92.07949100371226,53.37611785714285,-3.18385,Routine baseline coverage,0.0028750968721334724
E01007197,E08000015,2026,0.0015775127309505,45.49272690344349,53.374905,-3.17707725,Routine baseline coverage,0.0014204682866854627
E01007198,E08000015,2026,0.0045986968823844,132.6184298087854,53.37255852365729,-3.184080388888889,Routine baseline coverage,0.004140887710979194
E01007199,E08000015,2026,0.0015388171750355,44.37681428791763,53.403522833333334,-3.155142833333333,Routine baseline coverage,0.0013856249482232278
E01007200,E08000015,2026,0.0012160848714382,35.06977526223573,53.4004705,-3.164544,Routine baseline coverage,0.0010950212698158026
E01007201,E08000015,2026,0.0031529013878608,90.9241992012406,53.397232871212125,-3.1743534285714285,Routine baseline coverage,0.002839023955010659
E01007202,E08000015,2026,0.0055299916371631,159.4753528082156,53.393789874999996,-3.1729696888888888,Routine baseline coverage,0.004979470271211615
E01007203,E08000015,2026,0.0038457431257682,110.9045514047601,53.41445744642857,-3.108111044642857,Routine baseline coverage,0.003462891957518928
E01007204,E08000015,2026,0.0079412535707588,229.01195843144905,53.41502619444445,-3.091746245535714,Routine baseline coverage,0.007150686414425061
E01007205,E08000015,2026,0.0067898064737744,195.80622430383093,53.413782168750004,-3.1007341102564103,Routine baseline coverage,0.006113868103566223
E01007206,E08000015,2026,0.0056320474864196,162.4184662221555,53.405695449999996,-3.10039655,Routine baseline coverage,0.005071366263234547
E01007207,E08000015,2026,0.0073908957923232,213.14059611383976,53.405467638157894,-3.109654635989011,Routine baseline coverage,0.006655117817569809
E01007208,E08000015,2026,0.0062924225683446,181.46253646414348,53.40167966866029,-3.1074915785714285,Routine baseline coverage,0.005665999728174338
E01007209,E08000015,2026,0.0073244207999686,211.223572806348,53.3988815625,-3.098950725,Routine baseline coverage,0.006595260539308417
E01007210,E08000015,2026,0.0071887186137526,207.31015748068933,53.4174171722408,-3.087477486607143,Routine baseline coverage,0.006473067768263376
E01007211,E08000015,2026,0.003599915417146,103.81530730914608,53.41782141666667,-3.0585961,Routine baseline coverage,0.0032415368728750645
E01007212,E08000015,2026,0.004067796680568,117.30819020161512,53.417165035714284,-3.0506743585858587,Routine baseline coverage,0.003662839651347602
E01007213,E08000015,2026,0.0038267502502871,110.35682986792708,53.41505733333334,-3.0545792499999997,Routine baseline coverage,0.0034457898595361613
E01007214,E08000015,2026,0.00698702001862,201.49352036255536,53.416985485197365,-3.0449209285714285,Routine baseline coverage,0.006291448658487801
E01007215,E08000015,2026,0.0078753556576076,227.11157708575408,53.421350849999996,-3.029800598746082,Routine baseline coverage,0.007091348766015948
E01007216,E08000015,2026,0.0067510796162214,194.6894090034401,53.420439548809526,-3.040975846428571,Routine baseline coverage,0.006078996579604659
E01007217,E08000015,2026,0.0072402159957551,208.79525252285123,53.420466885746606,-3.0460477352941178,Routine baseline coverage,0.006519438486259292
E01007218,E08000015,2026,0.0069129596502501,199.3577479871465,53.42213165,-3.0346356130952383,Routine baseline coverage,0.006224761143068329
E01007219,E08000015,2026,0.0068167675597479,196.58373518989112,53.41864885416667,-3.0352197083333334,Routine baseline coverage,0.0061381451612714105
E01007220,E08000015,2026,0.0081438105115609,234.85334874767844,53.418908270833334,-3.0306018333333333,Routine baseline coverage,0.00733307841989808
E01007221,E08000015,2026,0.0041390467295341,119.36291784715355,53.400674098290594,-3.1166887,Routine baseline coverage,0.0037269966200968703
E01007222,E08000015,2026,0.0031510452654103,90.87067185399154,53.3990344,-3.1293179,Routine baseline coverage,0.002837352613141022
E01007223,E08000015,2026,0.00535658864737,154.47471179649614,53.40311386111111,-3.1330673750000004,Routine baseline coverage,0.0048233298845224955
E01007224,E08000015,2026,0.0031985354858952,92.24020731872254,53.39459304761904,-3.12539685,Routine baseline coverage,0.002880115090300732
E01007225,E08000015,2026,0.0029492211891846,85.05041607910138,53.3966076,-3.1076990833333333,Routine baseline coverage,0.0026556205141578856
E01007226,E08000015,2026,0.0028735375787794,82.8678322230867,53.395471375,-3.1148738,Routine baseline coverage,0.002587471353588092
E01007227,E08000015,2026,0.0071751109605703,206.9177364004179,53.40415292307692,-3.115560104575163,Routine baseline coverage,0.006460814783281062
E01007228,E08000015,2026,0.0071653258036356,206.6355494719685,53.40431683333333,-3.125924,Routine baseline coverage,0.006452003757649859
E01007229,E08000015,2026,0.0053282415757818,153.6572314928691,53.43279514204545,-3.04441175,Routine baseline coverage,0.004797804818751942
E01007230,E08000015,2026,0.0061268530746649,176.6877998729702,53.43666129230769,-3.03696565,Routine baseline coverage,0.005516912997905705
E01007231,E08000015,2026,0.0045982443656236,132.60538001146014,53.43684157142857,-3.047131133333333,Routine baseline coverage,0.00414048024313741
E01007232,E08000015,2026,0.0056853374210371,163.9552553679382,53.427131923611114,-3.0345779285714283,Routine baseline coverage,0.005119351081764771
E01007233,E08000015,2026,0.0059687058895729,172.12710976836303,53.42969607638889,-3.042318916666667,Routine baseline coverage,0.005374509671045464
E01007234,E08000015,2026,0.0052153728970017,150.4022948581559,53.43068183333333,-3.0359761587301586,Routine baseline coverage,0.004696172435303176
E01007235,E08000015,2026,0.0052755506819243,152.13771764202903,53.4269239,-3.0486307916666666,Routine baseline coverage,0.004750359405315223
E01007236,E08000015,2026,0.0052198072931683,150.5301751407257,53.425884305555556,-3.0405273214285717,Routine baseline coverage,0.004700165378752539
E01007237,E08000015,2026,0.0064146638685409,184.9877632195578,53.439189076555024,-3.048974243131868,Routine baseline coverage,0.005776071670444787
E01007238,E08000015,2026,0.007737088073973,223.1241801548279,53.438322364153635,-3.0414714064327484,Routine baseline coverage,0.006966845987828369
E01007239,E08000015,2026,0.0073783191443465,212.7779074327656,53.38468950451613,-3.036081822156197,Routine baseline coverage,0.006643793199230286
E01007240,E08000015,2026,0.0055684291876167,160.58382499440543,53.385197787500005,-3.05004075,Routine baseline coverage,0.005014081289155153
E01007241,E08000015,2026,0.0026803024065118,77.29526551878462,53.3825245,-3.0581005,Routine baseline coverage,0.002413473116557784
E01007242,E08000015,2026,0.0030191690646128,87.06759130177976,53.381565092857144,-3.0474461666666666,Routine baseline coverage,0.002718604943264188
E01007243,E08000015,2026,0.0045091377787037,130.03570082947314,53.37850776623377,-3.0405483557692308,Routine baseline coverage,0.004060244389333446
E01007244,E08000015,2026,0.0069147343377485,199.4089268918338,53.38071155714286,-3.0358008076923078,Routine baseline coverage,0.006226359156992839
E01007245,E08000015,2026,0.0035703536196715,102.9627964210274,53.37388521022727,-3.0520850158730157,Routine baseline coverage,0.0032149180095302297
E01007246,E08000015,2026,0.003466421429967,99.9655726079076,53.37631833333334,-3.0621229999999997,Routine baseline coverage,0.0031213324703808303
E01007247,E08000015,2026,0.0030602991257834,88.2537108199586,53.373508,-3.06695425,Routine baseline coverage,0.002755640427273922
E01007248,E08000015,2026,0.0031705501332,91.4331583596368,53.37251627272727,-3.043070333333333,Routine baseline coverage,0.002854915733607585
E01007249,E08000015,2026,0.0071229360846336,205.4131036100524,53.37339711188811,-3.0860615727272727,Routine baseline coverage,0.006413834017182834
E01007250,E08000015,2026,0.0026951770471234,77.72422431566406,53.36972925,-3.055957,Routine baseline coverage,0.002426866957919619
E01007251,E08000015,2026,0.0040166412169924,115.8329554929454,53.36978641991342,-3.0940633214285715,Routine baseline coverage,0.0036167768131376466
E01007252,E08000015,2026,0.0031665929842521,91.31904105784292,53.36851577083334,-3.0657568375,Routine baseline coverage,0.002851352526493086
E01007253,E08000015,2026,0.0057826873010215,166.76265680269086,53.366510267045456,-3.0567964285714284,Routine baseline coverage,0.005207009592860959
E01007254,E08000015,2026,0.0019250596941991,55.51537760855778,53.367658,-3.0438834999999997,Routine baseline coverage,0.0017334162773688462
E01007255,E08000015,2026,0.0035292990830861,101.77885490069193,53.361155616666665,-3.0890788974358974,Routine baseline coverage,0.003177950531487066
E01007256,E08000015,2026,0.002400339166087,69.22161198194559,53.35265557142857,-3.0933954999999997,Routine baseline coverage,0.002161380758341779
E01007257,E08000015,2026,0.0077090583013496,222.31585020217227,53.37709213714285,-3.0909063975000004,Routine baseline coverage,0.006941606633296767
E01007258,E08000015,2026,0.0020318617115873,58.5953622669718,53.37411494444444,-3.1522326666666665,Routine baseline coverage,0.0018295859473040136
E01007259,E08000015,2026,0.0014692782658375,42.37143294091703,53.37556033333334,-3.119935,Routine baseline coverage,0.0013230087719678246
E01007260,E08000015,2026,0.0015304765466717,44.136285054199575,53.3744475,-3.1614994,Routine baseline coverage,0.0013781146455490788
E01007261,E08000015,2026,0.0013368120395462,38.551337078381685,53.37118741666667,-3.1308633333333336,Routine baseline coverage,0.0012037298147765585
E01007262,E08000015,2026,0.0008625846004495,24.875441503234462,53.369511,-3.159507,Routine baseline coverage,0.0007767126346952244
E01007263,E08000015,2026,0.0059289453856594,170.98048590245656,53.377062,-3.1686152857142855,Routine baseline coverage,0.005338707402218323
E01007264,E08000015,2026,0.0016231012637788,46.80742099953183,53.381383625,-3.123109125,Routine baseline coverage,0.0014615183928738597
E01007265,E08000015,2026,0.0030339965286662,87.495189608671,53.38384633333334,-3.113016,Routine baseline coverage,0.002731956304585495
E01007266,E08000015,2026,0.0020284135449389,58.49592313055412,53.37774888888889,-3.1106844166666665,Routine baseline coverage,0.0018264810523163709
E01007267,E08000015,2026,0.0030966514407671,89.30204843740817,53.37931163333333,-3.1159118,Routine baseline coverage,0.0027883737989728126
E01007268,E08000015,2026,0.003197662724996,92.21503841044176,53.3768635,-3.1249144,Routine baseline coverage,0.0028793292144375588
E01007269,E08000015,2026,0.0071105954965691,205.05722248679143,53.409222502747255,-3.0339745714285717,Routine baseline coverage,0.006402721958534534
E01007270,E08000015,2026,0.0078615052272908,226.7121547346452,53.41096185833334,-3.0468301041666668,Routine baseline coverage,0.0070788771728325425
E01007271,E08000015,2026,0.0069928339328124,201.6611835486624,53.412435714285714,-3.0368708181818183,Routine baseline coverage,0.006296683786274604
E01007272,E08000015,2026,0.0081080796036497,233.8229314307688,53.411757412878785,-3.029962433333333,Routine baseline coverage,0.007300904592995413
E01007273,E08000015,2026,0.0082238016885794,237.1601553422589,53.40889136607143,-3.0231044895833334,Routine baseline coverage,0.007405106320491359
E01007274,E08000015,2026,0.0080085121663003,230.95157949367203,53.40919907304348,-3.0205196,Routine baseline coverage,0.007211249286660059
E01007275,E08000015,2026,0.0078138376162118,225.33750363332092,53.415395299710426,-3.0316387664576805,Routine baseline coverage,0.007035954964655556
E01007276,E08000015,2026,0.0055582484409168,160.29022994429755,53.413496178571435,-3.04033845,Routine baseline coverage,0.005004914055485226
E01007277,E08000015,2026,0.0076061406563913,219.3478840971928,53.41597927647059,-3.0245598897058823,Routine baseline coverage,0.006848934639001309
E01007278,E08000015,2026,0.008070349461935,232.73485968378455,53.412634628125005,-3.025305994047619,Routine baseline coverage,0.0072669305598821645
E01007279,E08000015,2026,0.0028803328577162,83.06379626371802,53.344007866666665,-3.0975956333333334,Routine baseline coverage,0.0025935901493603997
E01007280,E08000015,2026,0.0013553526615761,39.08601641128287,53.3578185,-3.11345475,Routine baseline coverage,0.001220424682014222
E01007281,E08000015,2026,0.0014334173839468,41.33726740021167,53.36565066666667,-3.1748279999999998,Routine baseline coverage,0.0012907179102467242
E01007282,E08000015,2026,0.0029139077796334,84.03203868966953,53.367909999999995,-3.18183025,Routine baseline coverage,0.0026238226228458136
E01007283,E08000015,2026,0.0013730113367425,39.59526192864565,53.3580758,-3.1635062000000005,Routine baseline coverage,0.0012363254019048073
E01007284,E08000015,2026,0.0018316915109797,52.82280139200432,53.35437420000001,-3.1277443333333337,Routine baseline coverage,0.0016493430774216211
E01007285,E08000015,2026,0.0020528006076554,59.19920365715191,53.350146833333326,-3.1154729,Routine baseline coverage,0.0018484403357595448
E01007286,E08000015,2026,0.003752932534203,108.22805516293408,53.35385925,-3.099781666666667,Routine baseline coverage,0.0033793208398979506
E01007287,E08000015,2026,0.0035127154435433,101.3006115432971,53.34766764285715,-3.0991315854700856,Routine baseline coverage,0.003163017825343968
E01007288,E08000015,2026,0.0044139327800852,127.29015404749268,53.3432144047619,-3.1082911818181813,Routine baseline coverage,0.003974517232513585
E01007289,E08000015,2026,0.0081675301323809,235.5373814093805,53.36709113333333,-3.0041469166666666,Routine baseline coverage,0.007354436706576896
E01007290,E08000015,2026,0.0079051538658729,227.9709056504161,53.37013186086956,-3.001454320833333,Routine baseline coverage,0.007118180504999987
E01007291,E08000015,2026,0.0079338309873967,228.79790402086377,53.38580599318182,-3.0189213798472387,Routine baseline coverage,0.007144002763596505
E01007292,E08000015,2026,0.0079388789249282,228.94347777063092,53.380640441666664,-3.023033742647059,Routine baseline coverage,0.007148548169180939
E01007293,E08000015,2026,0.0079765475429237,230.029775280425,53.37759060434783,-3.01547572882353,Routine baseline coverage,0.00718246680338027
E01007294,E08000015,2026,0.0078399661452851,226.0910050245923,53.37660067094017,-3.022226555555555,Routine baseline coverage,0.007059482348110633
E01007295,E08000015,2026,0.0077428422209919,223.29011975947148,53.37212404824562,-3.0103190745614037,Routine baseline coverage,0.0069720272983794275
E01007296,E08000015,2026,0.0077957345823209,224.8154435822246,53.37503366538462,-3.01649849,Routine baseline coverage,0.007019654122811064
E01007297,E08000015,2026,0.0057855226269387,166.84442267697165,53.39147845,-3.1056115,Routine baseline coverage,0.0052095626565978395
E01007298,E08000015,2026,0.0018580351659557,53.58250664061765,53.38769966666666,-3.0945271666666665,Routine baseline coverage,0.0016730641705795263
E01007299,E08000015,2026,0.0035879108971828,103.46911780615387,53.387509,-3.1186414666666664,Routine baseline coverage,0.0032307274260984942
E01007300,E08000015,2026,0.0070991898203475,204.72830259707047,53.38119008333333,-3.09029714375,Routine baseline coverage,0.006392451739446538
E01007301,E08000015,2026,0.0039851676335191,114.92531201753808,53.388048312500004,-3.1073411,Routine baseline coverage,0.003588436485788848
E01007302,E08000015,2026,0.0054542260679252,157.29040540183337,53.381692225,-3.099758716666667,Routine baseline coverage,0.004911247310969443
E01007303,E08000015,2026,0.0076383052281265,220.27545447378,53.377071839393935,-3.0849842867647057,Routine baseline coverage,0.006877897165393881
E01007304,E08000015,2026,0.007486840654278,215.9074792692399,53.37194186932447,-3.0778817640692644,Routine baseline coverage,0.0067415111828994356
E01007305,E08000015,2026,0.0029332000988753,84.58839566441154,53.39297425,-3.094672916666666,Routine baseline coverage,0.002641194354383794
E01007306,E08000015,2026,0.0028005844342933,80.76399026115838,53.389540000000004,-3.1147718333333336,Routine baseline coverage,0.0025217808357727908
E01007307,E08000015,2026,0.0028439636555155,82.01497164826463,53.432932694444446,-3.0601770727272726,Routine baseline coverage,0.002560841571599636
E01007308,E08000015,2026,0.0032860570874594,94.76417827629272,53.43097272077922,-3.0687186515151517,Routine baseline coverage,0.002958923747107634
E01007309,E08000015,2026,0.0025569356116688,73.73758145282723,53.42491635714286,-3.0736789142857144,Routine baseline coverage,0.002302387724810117
E01007310,E08000015,2026,0.0025521685900618,73.60010883035382,53.43079042063492,-3.05548795,Routine baseline coverage,0.002298095269426525
E01007311,E08000015,2026,0.0020475136419722,59.046736750701925,53.42559354166667,-3.0572231666666667,Routine baseline coverage,0.0018436796977384185
E01007312,E08000015,2026,0.0049375283984404,142.38974215624853,53.4203421,-3.0633464285714282,Routine baseline coverage,0.00444598789409921
E01007313,E08000015,2026,0.0059389190473664,171.26810898109213,53.42420933636364,-3.0657178911764706,Routine baseline coverage,0.0053476881666070526
E01007314,E08000015,2026,0.0048492445200096,139.8437884579781,53.42509044444444,-3.05052175,Routine baseline coverage,0.004366492846562523
E01007315,E08000015,2026,0.0030964357278044,89.29582765027482,53.422260666666666,-3.0719315,Routine baseline coverage,0.0027881795606529178
E01007316,E08000015,2026,0.0032398873294356,93.43272265519418,53.42131176190476,-3.05299865,Routine baseline coverage,0.002917350277816295
E01007464,E08000017,2026,0.0063331756400441,227.2968721281815,53.56952556428571,-1.1915752720588237,Routine baseline coverage,0.007097134432195221
E01007465,E08000017,2026,0.0054703364753084,196.3296837157725,53.57228288333333,-1.204555075,Routine baseline coverage,0.006130212639157774
E01007466,E08000017,2026,0.0068549964593249,246.0249552850657,53.565569834722226,-1.202165999541915,Routine baseline coverage,0.007681901492899787
E01007467,E08000017,2026,0.0063409113826945,227.5745069527863,53.563349395206245,-1.1943845056360707,Routine baseline coverage,0.007105803322597584
E01007468,E08000017,2026,0.0021763564179592,78.10915637810733,53.58863070833333,-1.2115001125,Routine baseline coverage,0.0024388861052525457
E01007469,E08000017,2026,0.0053662443754983,192.59383142857527,53.58793147142857,-1.1972183298611112,Routine baseline coverage,0.006013564109625389
E01007470,E08000017,2026,0.0060395438425585,216.7584640815358,53.5886136875,-1.1923585833333332,Routine baseline coverage,0.006768082395939334
E01007471,E08000017,2026,0.0035780769516587,128.41672891615812,53.57204682352941,-1.1881241500000002,Routine baseline coverage,0.0040096934899604645
E01007472,E08000017,2026,0.0070598559348049,253.37733593088333,53.586724399999994,-1.1850353676470589,Routine baseline coverage,0.007911472772748333
E01007473,E08000017,2026,0.0058019907757179,208.23271457983265,53.58457113333333,-1.1792134111111112,Routine baseline coverage,0.006501873759708361
E01007474,E08000017,2026,0.0070494936389346,253.005434443658,53.58379176887232,-1.187316689016603,Routine baseline coverage,0.007899860493064683
E01007475,E08000017,2026,0.0028450726492617,102.10929727983007,53.55470426969697,-1.0630194055555555,Routine baseline coverage,0.003188268288897803
E01007476,E08000017,2026,0.0042219721441615,151.5260458769684,53.55408875974026,-1.0668122785714287,Routine baseline coverage,0.004731260520652326
E01007477,E08000017,2026,0.0031482479888826,112.99022184577892,53.55459128333333,-1.0738163571428572,Routine baseline coverage,0.003528015086414511
E01007478,E08000017,2026,0.0054338799849285,195.021264890354,53.54256450396825,-1.0690590406162466,Routine baseline coverage,0.006089358472487264
E01007479,E08000017,2026,0.0047374228433037,170.02550622834698,53.540856604895104,-1.0466228,Routine baseline coverage,0.005308889045882352
E01007480,E08000017,2026,0.0061474621755873,220.63163939466725,53.54017076190476,-1.0551852916666666,Routine baseline coverage,0.006889018709841849
E01007482,E08000017,2026,0.0066405056713406,238.32690805250792,53.53652114962121,-1.0542345490552325,Routine baseline coverage,0.007441537093850597
E01007483,E08000017,2026,0.0033287203284839,119.46735127160166,53.5317012,-1.0571439666666667,Routine baseline coverage,0.003730257457105242
E01007484,E08000017,2026,0.0045773579008386,164.28079570276773,53.53518302525252,-1.0459522142857143,Routine baseline coverage,0.005129515777379605
E01007485,E08000017,2026,0.0021599083087117,77.51883581906033,53.531554317307695,-1.0431018916666666,Routine baseline coverage,0.0024204538922334307
E01007486,E08000017,2026,0.0041419154966131,148.6528229292636,53.532428333333336,-1.049783375,Routine baseline coverage,0.004641546793742659
E01007487,E08000017,2026,0.0057120157539923,205.00352243828016,53.622717304953554,-1.1767976923913044,Routine baseline coverage,0.0064010452242278465
E01007488,E08000017,2026,0.0047159972509265,169.2565444297762,53.60703981818182,-1.1160066688311687,Routine baseline coverage,0.005284878925520459
E01007489,E08000017,2026,0.0049868479352359,178.97734120794405,53.61888401548387,-1.1529502064393937,Routine baseline coverage,0.005588401806749557
E01007490,E08000017,2026,0.0049479824368738,177.58246339095237,53.61123522727273,-1.1722501414141413,Routine baseline coverage,0.005544848038098951
E01007491,E08000017,2026,0.0068208691861056,244.80013176872916,53.611459374999995,-1.1591950860805862,Routine baseline coverage,0.007643657512374388
E01007492,E08000017,2026,0.0071000545353002,254.82005861470333,53.61428157342657,-1.1470120413533835,Routine baseline coverage,0.007956520453077492
E01007493,E08000017,2026,0.0030883889529204,110.84188862147948,53.631762641025645,-1.1780260476190474,Routine baseline coverage,0.0034609353701155286
E01007494,E08000017,2026,0.0057413694244642,206.0570219562082,53.50683522368421,-1.1526147181467181,Routine baseline coverage,0.0064339397714910035
E01007495,E08000017,2026,0.0063939090917744,229.4765880237216,53.503732505555554,-1.1494552666666666,Routine baseline coverage,0.007165194043353957
E01007496,E08000017,2026,0.0070149238760424,251.7647300289676,53.50438261593407,-1.1624672952488688,Routine baseline coverage,0.007861120646188522
E01007497,E08000017,2026,0.0062817122795708,225.44985863453635,53.50254231923077,-1.1667997294372294,Routine baseline coverage,0.007039463145565788
E01007498,E08000017,2026,0.0064811634838694,232.60813711218,53.50032178506787,-1.1545520364583335,Routine baseline coverage,0.007262973764886042
