51.5766,-0.26673,E01000519,9
51.5729,-0.263216,E01000623,18
51.5738,-0.257136,E01000624,5
51.5752,-0.260602,E01000629,3
51.5686,-0.280551,E01000480,8
51.5778,-0.286709,E01000484,10
51.5786,-0.289364,E01000485,6
51.5731,-0.287204,E01000486,6
51.5717,-0.290825,E01000487,18
51.5736,-0.305459,E01000572,2
51.5712,-0.296996,E01000573,2
51.5692,-0.304175,E01000574,5
51.5696,-0.29526,E01000575,11
51.5634,-0.300059,E01000577,14
51.5671,-0.323021,E01000562,3
51.5677,-0.321443,E01000563,7
51.5649,-0.307309,E01000566,2
51.5757,-0.317694,E01000568,38
51.5692,-0.313514,E01000569,8
51.5702,-0.268102,E01000479,4
51.5669,-0.271896,E01000481,3
51.5642,-0.274858,E01000482,37
51.5638,-0.264115,E01000483,13
51.5667,-0.26214,E01000625,13
51.5646,-0.276509,E01033931,20
51.5631,-0.273817,E01033932,3
51.5668,-0.242759,E01000498,14
51.564,-0.255084,E01000622,8
51.563,-0.260028,E01000626,19
51.5643,-0.24472,E01033464,10
51.5643,-0.240613,E01033933,4
51.567,-0.245237,E01033934,1
51.5644,-0.227656,E01000497,16
51.5673,-0.234473,E01000499,30
51.5623,-0.234842,E01000501,16
51.5616,-0.239217,E01000502,19
51.5604,-0.231082,E01000503,12
51.5606,-0.300601,E01000570,4
51.5591,-0.295752,E01000571,11
51.5664,-0.289855,E01000576,8
51.5636,-0.283429,E01000578,28
51.5634,-0.308464,E01000564,11
51.5611,-0.320074,E01000565,3
51.5557,-0.312068,E01000607,7
51.5565,-0.317385,E01000608,23
51.5606,-0.306134,E01000613,6
51.553,-0.245106,E01000506,25
51.5612,-0.250908,E01000509,13
51.5594,-0.248054,E01000510,17
51.557,-0.247509,E01000511,25
51.5606,-0.255799,E01000627,25
51.5567,-0.251325,E01000628,22
51.5585,-0.219874,E01000553,21
51.559,-0.224598,E01000554,6
51.555,-0.225409,E01000555,19
51.5554,-0.215547,E01000556,31
51.5542,-0.22054,E01000557,6
51.5525,-0.213255,E01000558,10
51.5601,-0.324596,E01000567,3
51.558,-0.330932,E01000606,10
51.5558,-0.322158,E01000609,15
51.5525,-0.317537,E01000611,3
51.5594,-0.275083,E01000615,37
51.5527,-0.28171,E01000617,29
51.5504,-0.276832,E01000618,6
51.5501,-0.270938,E01000619,8
51.5578,-0.282025,E01033424,65
51.5615,-0.282824,E01033457,46
51.5507,-0.223639,E01000504,20
51.5526,-0.23155,E01000505,10
51.5534,-0.235329,E01000507,11
51.5537,-0.23924,E01000512,10
51.5507,-0.220391,E01000559,10
51.5547,-0.305464,E01000610,6
51.5507,-0.310592,E01000612,7
51.5502,-0.30421,E01000631,16
51.5509,-0.299541,E01000633,40
51.5538,-0.300624,E01000634,17
51.5563,-0.289483,E01000616,5
51.5469,-0.279462,E01000620,12
51.5462,-0.27361,E01000621,15
51.5533,-0.294806,E01000635,67
51.553,-0.287975,E01000636,23
51.5536,-0.295211,E01033935,16
51.5532,-0.29386,E01033936,20
51.5457,-0.261853,E01000596,17
51.5526,-0.257357,E01000601,50
51.5516,-0.263016,E01000602,9
51.5509,-0.258904,E01000603,14
51.548,-0.267603,E01000604,10
51.5446,-0.267263,E01000605,14
51.5459,-0.228682,E01000488,14
51.5496,-0.232289,E01000637,12
51.5486,-0.227873,E01000639,8
51.5475,-0.224876,E01000642,40
51.5467,-0.23135,E01000644,23
51.5453,-0.20449,E01000490,27
51.5461,-0.215732,E01000494,14
51.5463,-0.207224,E01000495,22
51.5494,-0.214525,E01000560,8
51.5483,-0.206529,E01000561,16
51.5498,-0.239662,E01000638,25
51.5479,-0.236972,E01000640,33
51.551,-0.237451,E01000641,6
51.544,-0.236487,E01000643,51
51.5486,-0.247556,E01000508,33
51.5403,-0.253761,E01000521,28
51.542,-0.244932,E01000522,16
51.5468,-0.251512,E01000526,23
51.5435,-0.248845,E01000527,20
51.5434,-0.253809,E01000528,13
51.5371,-0.292112,E01000471,4
51.5467,-0.295286,E01000474,6
51.5423,-0.289315,E01000476,18
51.5412,-0.284433,E01000477,27
51.5517,-0.296391,E01000630,34
51.544,-0.25909,E01000595,11
51.5397,-0.260712,E01000599,15
51.5339,-0.269876,E01000600,62
51.5423,-0.264327,E01033456,23
51.5373,-0.258009,E01033937,6
51.5341,-0.269669,E01033938,15
51.5305,-0.283878,E01033939,7
51.5432,-0.200923,E01000545,54
51.5418,-0.20364,E01000546,16
51.54,-0.200085,E01000547,24
51.5393,-0.195386,E01000548,63
51.5378,-0.199723,E01000549,5
51.5364,-0.297987,E01000472,16
51.5427,-0.296358,E01000473,27
51.5405,-0.304506,E01000475,18
51.5405,-0.294905,E01000478,10
51.5433,-0.299291,E01000632,27
51.5437,-0.224541,E01000489,10
51.5413,-0.216379,E01000491,34
51.5403,-0.22325,E01000492,4
51.5389,-0.22707,E01000493,3
51.5366,-0.218577,E01000581,7
51.5392,-0.24955,E01000523,24
51.5367,-0.248523,E01000524,71
51.5356,-0.251497,E01000525,21
51.5376,-0.242723,E01000533,24
51.5341,-0.238716,E01000535,25
51.5358,-0.244085,E01033455,16
51.5346,-0.245596,E01033485,58
51.5297,-0.219454,E01000579,3
51.5384,-0.206863,E01000580,32
51.5342,-0.214323,E01000582,11
51.5352,-0.203783,E01000583,21
51.5313,-0.217537,E01000586,37
51.5358,-0.232177,E01000530,12
51.5323,-0.230975,E01000531,20
51.5313,-0.226988,E01000532,24
51.5361,-0.235445,E01000534,8
51.5344,-0.222757,E01000584,4
51.5291,-0.196822,E01000544,15
51.5355,-0.1932,E01000550,34
51.5337,-0.201579,E01000551,24
51.5316,-0.196358,E01000552,14
51.56,-0.280565,E01033940,16
51.5576,-0.285675,E01033941,4
51.557,-0.280639,E01033942,32
51.6356,0.349292,E01021451,20
51.6217,0.302088,E01021433,42
51.5915,0.292846,E01021473,23
50.8496,-0.105441,E01016908,12
50.8276,-0.127301,E01016897,6
50.8192,-0.126464,E01016944,32
51.4366,0.0419886,E01000779,10
51.4334,0.0464087,E01000780,15
51.4293,0.0497895,E01000781,8
51.4278,0.0451831,E01000782,8
51.4264,0.0483509,E01000783,10
51.426,0.0451328,E01000785,25
51.4255,0.0757579,E01000689,12
51.4229,0.0685014,E01000690,7
51.4232,0.0601597,E01000691,3
51.4197,0.0674849,E01000692,19
51.4256,0.0534372,E01000784,4
51.4144,-0.052379,E01000799,44
51.4187,-0.054898,E01000802,13
51.4212,-0.0538404,E01000803,10
51.4209,-0.0400776,E01000804,21
51.417,-0.0496677,E01000805,16
51.4156,-0.0715612,E01000740,19
51.4154,-0.0737677,E01000741,11
51.4171,-0.0640874,E01000742,14
51.4235,-0.0624528,E01000745,11
51.4182,-0.0785858,E01000746,14
51.4179,-0.0711064,E01034383,5
51.4128,-0.0692538,E01034384,5
51.4099,-0.0346889,E01000709,11
51.4158,-0.0273339,E01000710,11
51.4133,-0.0286975,E01000711,4
51.4083,-0.0262051,E01000714,51
51.4203,-0.0238166,E01000718,29
51.406,0.042787,E01000645,3
51.3998,0.061196,E01000649,3
51.4181,0.0486264,E01000694,8
51.4181,0.058594,E01000695,2
51.411,0.0726534,E01000696,5
51.4091,0.0599434,E01000697,5
51.4106,0.00793092,E01000674,12
51.4062,0.0142435,E01000676,77
51.4138,0.0229661,E01000820,14
51.4139,0.0112049,E01000822,7
51.4125,0.0191805,E01000823,10
51.4108,0.011741,E01000824,14
51.4097,0.0254071,E01000825,9
51.4114,-0.066401,E01000743,13
51.4064,-0.0668694,E01000744,17
51.4142,-0.0598982,E01000796,13
51.413,-0.0549473,E01000798,29
51.4123,-0.0610953,E01000800,19
51.4167,-0.0550212,E01000806,17
51.4128,0.0788371,E01000693,12
51.3984,0.0917945,E01000698,2
51.4061,0.0936655,E01000736,10
51.404,0.099503,E01000737,21
51.4154,0.00398071,E01000672,7
51.4104,-0.001258,E01000673,7
51.4028,-0.010828,E01000716,1
51.4054,-0.004291,E01000717,3
51.4035,-0.000123,E01000828,9
51.4121,-0.0215311,E01000712,8
51.4104,-0.010116,E01000713,8
51.4068,-0.018116,E01000715,2
51.4047,-0.0246624,E01000770,11
51.4021,-0.016795,E01000772,3
51.4065,-0.0467494,E01000700,8
51.4094,-0.0451074,E01000702,5
51.409,-0.041616,E01000703,6
51.402,-0.050996,E01000706,9
51.4134,-0.0431678,E01000797,11
51.4058,0.106592,E01000729,27
51.3966,0.106616,E01000730,16
51.4115,0.107567,E01000735,12
51.4032,0.111498,E01000738,21
51.4008,0.105466,E01000739,23
51.4061,-0.0594318,E01000699,11
51.4077,-0.050392,E01000701,3
51.404,-0.0576656,E01000704,13
51.4041,-0.0657663,E01000705,11
51.4085,-0.0585144,E01000801,14
51.4064,0.0338753,E01000646,3
51.4045,0.0333628,E01000647,10
51.4007,0.0352983,E01000648,7
51.41,0.035026,E01000653,4
51.3977,0.0245966,E01000678,9
51.3984,0.0178154,E01000670,7
51.4028,0.0169358,E01000675,73
51.404,0.0123,E01000677,47
51.3911,0.0119913,E01000762,6
51.3987,0.0114704,E01000829,8
